asin,brand,product_title,price,image
B07455VT9F,Samsung,Samsung J327V Eclipse Verizon (Black),139.0,https://m.media-amazon.com/images/I/41Xvg7rromL._AC_UY218_ML3_.jpg
B074MJ3Y7L,Samsung,Samsung Galaxy S7 Edge Verizon Wireless CDMA 4G LTE Smartphone w/ 12MP Camera and Infinity Screen - Silver,499.99,https://m.media-amazon.com/images/I/71fe1-zqphL._AC_UY218_ML3_.jpg
B074MJDYZM,Samsung,Total Wireless Samsung Galaxy S8+ 4G LTE Prepaid Smartphone,743.48,https://m.media-amazon.com/images/I/81CNT2u3BZL._AC_UY218_ML3_.jpg
B074N8N1V4,HUAWEI,"Huawei Y5 Lite 2017 CRO-L23 5.0"" 4G LTE Quad Core 8GB 8MP Smarthphone Factory Unlocked (Grey) (International Version- No Warranty)",89.9,https://m.media-amazon.com/images/I/91m-Rbz7K8L._AC_UY218_ML3_.jpg
B074P62MW8,Sony,"Sony Xperia XZ1 Factory Unlocked Phone - 5.2"" Full HD HDR Display - 64GB - Venus Pink (U.S. Warranty)",269.99,https://m.media-amazon.com/images/I/71yVGahtSCL._AC_UY218_ML3_.jpg
B074PYHP6Q,Samsung,Samsung Galaxy S8 SM-G950UZVAATT - AT&T - Midnight Black (Renewed),269.99,https://m.media-amazon.com/images/I/31v5aV2Zb+L._AC_UY218_ML3_.jpg
B074VDZZKW,Motorola,Motorola MOTO G5S Plus XT1806 32GB Factory Unlocked Cell Phone Blush Gold,0.0,https://m.media-amazon.com/images/I/51-QJ8VgvbL._AC_UY218_ML3_.jpg
B074VFCXB3,Motorola,"Motorola XT1806 Factory Unlocked Phone - 5.5"" Screen - 64GB - Blush Gold (U.S. Warranty)",299.99,https://m.media-amazon.com/images/I/51-QJ8VgvbL._AC_UY218_ML3_.jpg
B074VFRKZG,Motorola,"Motorola Moto X4 Factory Unlocked Phone - 32GB - 5.2"" - Super Black - PA8S0006US",261.84,https://m.media-amazon.com/images/I/7159JihtggL._AC_UY218_ML3_.jpg
B074XF6JCD,Motorola,Motorola Moto Z2 Force XT1789 64GB ATT only (Super Black),0.0,https://m.media-amazon.com/images/I/71b9BtbvjML._AC_UY218_ML3_.jpg
B0751KLN39,Motorola,Motorola Moto Z2 Play XT1710-06 - 64GB Single SIM Factory Unlocked Smartphone (Dark Gray - International Version),195.0,https://m.media-amazon.com/images/I/516z3OFw-AL._AC_UY218_ML3_.jpg
B07536MYBQ,Samsung,Samsung Galaxy Note8 N950U 64GB Unlocked GSM LTE Android Phone w/ Dual 12 Megapixel Camera - Midnight Black,866.36,https://m.media-amazon.com/images/I/71wjfOWQhsL._AC_UY218_ML3_.jpg
B0753QKW5L,Samsung,Samsung Galaxy Tab E 8in 16GB 4G LTE AT&T Unlocked Android 5.1.1 Lollipop (Renewed),114.55,https://m.media-amazon.com/images/I/41oqYLJZG5L._AC_UY218_ML3_.jpg
B07579T83L,Nokia,Nokia 105 [2017] TA-1037 Only 2G Dual-Band (850/1900) Factory Unlocked Mobile Phone Black no warranty (White),34.99,https://m.media-amazon.com/images/I/41QNnygel4L._AC_UY218_ML3_.jpg
B0757LYR7P,Samsung,Samsung Galaxy S8 SM-G950UZSAVZW - Verizon - Coral Blue (Renewed) …,289.95,https://m.media-amazon.com/images/I/311DkyHrY8L._AC_UY218_ML3_.jpg
B075FL4H89,Nokia,Nokia 3310 3G - Unlocked Single SIM Feature Phone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 2.4 Inch Screen - Charcoal,54.99,https://m.media-amazon.com/images/I/71iQ4QgMchL._AC_UY218_ML3_.jpg
B075FLG6MV,Nokia,"Nokia 2 - Android - 8GB - Dual SIM Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5"" Screen - Black - U.S. Warranty",194.97,https://m.media-amazon.com/images/I/61-rum+PvIL._AC_UY218_ML3_.jpg
B075H3VWGN,Samsung,Samsung Galaxy S7 G930T 32GB T-Mobile Unlocked - Black,287.32,https://m.media-amazon.com/images/I/51Z+xQVTLJL._AC_UY218_ML3_.jpg
B075QRTVNC,Sony,"Sony Xperia XA1 Plus - Unlocked Smartphone - 5.5"", 32GB - Blue (US Warranty)",255.0,https://m.media-amazon.com/images/I/71cFo5pTY+L._AC_UY218_ML3_.jpg
B075SKYZXY,Motorola,Motorola Moto Z2 Force XT1789 64GB Lunar Gray T-Mobile,0.0,https://m.media-amazon.com/images/I/41ddMNyQe6L._AC_UY218_ML3_.jpg
B075SPVK8D,Samsung,Samsung Galaxy Note 8 SM-N950U 64GB Gray Verizon Unlocked -Excellent,370.99,https://m.media-amazon.com/images/I/61kad0RN1eL._AC_UY218_ML3_.jpg
B075Z4NBZC,Samsung,Samsung Galaxy Note 5 SM-N920T 64GB White - T-Mobile (Certified Refurbished),202.95,https://m.media-amazon.com/images/I/411K3NfDv9L._AC_UY218_ML3_.jpg
B075ZD2WFN,Samsung,Samsung Galaxy S8+ G955U 64GB Unlocked GSM U.S. Version Smartphone w/ 12MP Camera - Orchid Gray,429.97,https://m.media-amazon.com/images/I/71pGMMYD+kL._AC_UY218_ML3_.jpg
B075ZDV79Y,Samsung,Samsung Galaxy S8+ G955U 64GB Unlocked GSM U.S. Version Phone w/ 12MP Camera - Arctic Silver,479.98,https://m.media-amazon.com/images/I/817r8IrEN5L._AC_UY218_ML3_.jpg
B075ZGJMQY,Samsung,Samsung Galaxy Note 8 64GB Unlocked GSM LTE Android Phone w/ Dual 12 Megapixel Camera - Midnight Black,407.99,https://m.media-amazon.com/images/I/71wjfOWQhsL._AC_UY218_ML3_.jpg
B075ZHJ1SK,Samsung,Samsung Galaxy S8+ G955U 64GB T-Mobile GSM Smartphone w/ 12MP Camera - Arctic Silver,439.98,https://m.media-amazon.com/images/I/817r8IrEN5L._AC_UY218_ML3_.jpg
B075ZHWDN2,Samsung,Samsung Galaxy S8+ G955U 64GB Unlocked GSM U.S. Version Phone w/ 12MP Camera - Midnight Black,448.97,https://m.media-amazon.com/images/I/81NCJilmjzL._AC_UY218_ML3_.jpg
B07643YNY8,Apple,"Apple iPhone SE, 32GB, Gold - For AT&T / T-Mobile (Renewed)",151.79,https://m.media-amazon.com/images/I/71giJu0m0JL._AC_UY218_ML3_.jpg
B0764K8Z1H,Samsung,Samsung Galaxy S8 64GB G950U AT&T Unlocked - Arctic Silver (Renewed),270.95,https://m.media-amazon.com/images/I/41SEabj2I3L._AC_UY218_ML3_.jpg
B0766HPGYP,Google,Google Pixel 2 128GB Unlocked GSM/CDMA 4G LTE Octa-Core Phone w/ 12.2MP Camera - Just Black,0.0,https://m.media-amazon.com/images/I/81KgaU7qznL._AC_UY218_ML3_.jpg
B0766NJPBN,Google,"Google Pixel 2 GSM/CDMA Google Unlocked (Clearly White, 64GB, US warranty)",338.99,https://m.media-amazon.com/images/I/715rN0Y8PqL._AC_UY218_ML3_.jpg
B0766TPHSH,Google,Google Pixel 2 XL 64GB Unlocked GSM/CDMA 4G LTE Octa-Core Phone w/ 12.2MP Camera - Just Black,409.88,https://m.media-amazon.com/images/I/81dXcgzgqkL._AC_UY218_ML3_.jpg
B0767538YH,Google,Google Pixel 2 XL 128GB Unlocked GSM/CDMA 4G LTE Octa-Core Phone w/ 12.2MP Camera - Just Black,392.0,https://m.media-amazon.com/images/I/41OO+yCbvnL._AC_UY218_ML3_.jpg
B076BVNGZQ,Nokia,Nokia 3310 TA-1036 Unlocked GSM 3G Android Phone - Charcoal,58.9,https://m.media-amazon.com/images/I/81hYdGqiYLL._AC_UY218_ML3_.jpg
B076BZ18GS,Nokia,Nokia 3310 TA-1036 Unlocked GSM 3G (At&T Tmobile Metro PCS Mint Latin Caribbean) - Warm Red,0.0,https://m.media-amazon.com/images/I/81Llml-HrSL._AC_UY218_ML3_.jpg
B076HVSJQR,Samsung,Samsung Galaxy S8 Orchid Gray 64GB Verizon and GSM Factory Unlocked 4G LTE (Renewed),269.0,https://m.media-amazon.com/images/I/61-dEvsdZdL._AC_UY218_ML3_.jpg
B076KC34PM,Apple,"Apple iPhone 8 64GB GSM Unlocked Smartphone, RED (Renewed)",334.98,https://m.media-amazon.com/images/I/61XjpQucvyL._AC_UY218_ML3_.jpg
B076M9RQJ2,Samsung,Samsung Galaxy S8 64GB Phone - 5.8in Unlocked Smartphone - Midnight Black (Renewed),269.99,https://m.media-amazon.com/images/I/71pjGN8WsoL._AC_UY218_ML3_.jpg
B076MB4CYN,Google,"Google Pixel 32GB Phone, Very Silver, 5"" (Renewed)",100.0,https://m.media-amazon.com/images/I/61q3zgWA8yL._AC_UY218_ML3_.jpg
B076QKMQ81,Google,Google GA00139-US Pixel 2 64GB Just Black Verizon Wireless Smartphone,0.0,https://m.media-amazon.com/images/I/614uK75v7EL._AC_UY218_ML3_.jpg
B076XLLCQC,Samsung,Samsung Galaxy Note 8 N950 Factory Unlocked Phone 64GB Midnight Black (Renewed),330.95,https://m.media-amazon.com/images/I/615Y7qMu7lL._AC_UY218_ML3_.jpg
B07753NSQZ,Apple,"Apple iPhone 8, GSM Unlocked, 256GB - Space Gray (Renewed)",349.8,https://m.media-amazon.com/images/I/810MbmOEoqL._AC_UY218_ML3_.jpg
B0775451TT,Apple,"Apple iPhone X, 256GB, Silver - For AT&T / T-Mobile (Renewed)",479.0,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg
B07755LZ67,Apple,Apple iPhone 8 Plus 64GB Unlocked GSM Phone - Space Gray (Renewed),374.99,https://m.media-amazon.com/images/I/810MbmOEoqL._AC_UY218_ML3_.jpg
B07756QYST,Apple,"Apple iPhone 8, 64GB, Silver - Fully Unlocked (Renewed)",311.97,https://m.media-amazon.com/images/I/81kr4CqZgZL._AC_UY218_ML3_.jpg
B0775717ZP,Apple,"Apple iPhone 8, 64GB, Gold - Fully Unlocked (Renewed)",307.8,https://m.media-amazon.com/images/I/61pRPj+-IYL._AC_UY218_ML3_.jpg
B077578VXH,Apple,"Apple iPhone 8, GSM Unlocked, 64GB - Gold (Renewed)",299.0,https://m.media-amazon.com/images/I/41mOeuE1OTL._AC_UY218_ML3_.jpg
B077578W38,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",448.95,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg
B0775H5HJW,Apple,"Apple iPhone X, GSM Unlocked, 256GB - Silver (Renewed)",499.99,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg
B0776ZJ1C3,HUAWEI,Modem Huawei USB 3G H+ GSM Unlocked K4605 (E372) USA Latin & Caribbean Europe Bands 850/900/1900 mhz BAM,24.5,https://m.media-amazon.com/images/I/31umgD9tA5L._AC_UY218_ML3_.jpg
B0777V5BRJ,Samsung,Samsung Galaxy Note 5 SM-N920T 32GB T-Mobile GSM Unlocked - Sapphire Black,0.0,https://m.media-amazon.com/images/I/61StoSuceGL._AC_UY218_ML3_.jpg
B077BL94N3,Samsung,Samsung Galaxy Note 8 N950U 64GB - Sprint (Midnight Black),479.98,https://m.media-amazon.com/images/I/71DPv8ykx0L._AC_UY218_ML3_.jpg
B077J7H62P,Apple,"Apple MGLW2LL/A iPad Air 2 9.7-Inch Retina Display, 16GB, Wi-Fi (Silver) (Renewed)",211.39,https://m.media-amazon.com/images/I/61ufQeEma5L._AC_UY218_ML3_.jpg
B077MR13HM,Samsung,Samsung Galaxy S7 G930T T-Mobile Unlocked GSM - Gold,0.0,https://m.media-amazon.com/images/I/61OCfRvtCEL._AC_UY218_ML3_.jpg
B077NJQPGB,Apple,Apple iPhone 7 256GB Unlocked GSM 4G LTE Quad-Core Smartphone - Jet Black (Renewed),256.82,https://m.media-amazon.com/images/I/71A45XDJ09L._AC_UY218_ML3_.jpg
B077NK4TZ7,Apple,Apple iPhone 7 256GB Unlocked GSM 4G LTE Quad-Core Smartphone - Rose Gold (Renewed),229.99,https://m.media-amazon.com/images/I/71FvZY9-KrL._AC_UY218_ML3_.jpg
B077NTKFDB,Apple,Apple iPhone 7 Plus 256GB Unlocked GSM 4G LTE Quad-Core Smartphone - Silver (Renewed),329.97,https://m.media-amazon.com/images/I/61C5dT6qy0L._AC_UY218_ML3_.jpg
B077T4MVZ6,Samsung,Samsung Galaxy G550T On5 GSM Unlocked 4G LTE Android (Does Not Work With Metro PCS) Smartphone - White - (Renewed),94.99,https://m.media-amazon.com/images/I/71Ln01CVX9L._AC_UY218_ML3_.jpg
B077V219SV,Samsung,Samsung Galaxy S7 Active 32GB Camo Green GSM Unlocked,0.0,https://m.media-amazon.com/images/I/41JINiyUr8L._AC_UY218_ML3_.jpg
B077XM1GZM,Apple,"Apple iPhone 6S Plus, 64GB, Silver - Fully Unlocked (Renewed)",258.8,https://m.media-amazon.com/images/I/81ia5dHUn3L._AC_UY218_ML3_.jpg
B077YTCMH9,Samsung,"Samsung Galaxy S7 EDGE G935V 32GB, Verizon/GSM Unlocked, (Renewed) (Black)",199.0,https://m.media-amazon.com/images/I/31MTdGW4xHL._AC_UY218_ML3_.jpg
B077ZKKDWK,Sony,"Sony Xperia XA2 Ultra Factory Unlocked Phone - 6"" Screen - 32GB - Silver (U.S. Warranty)",399.99,https://m.media-amazon.com/images/I/719hX34RZhL._AC_UY218_ML3_.jpg
B077ZMWX1W,Sony,"Sony Xperia L2, Unlocked, 32GB - Black (U.S. Warranty)",249.99,https://m.media-amazon.com/images/I/71w5nP+TCOL._AC_UY218_ML3_.jpg
B0786PRKBP,Samsung,Samsung Galaxy S8 - Unlocked - Midnight Black (Renewed),264.99,https://m.media-amazon.com/images/I/81v9fOEU9DL._AC_UY218_ML3_.jpg
B0787V183F,Google,"Google Pixel 2 64 GB, Black Factory Unlocked (Renewed)",155.99,https://m.media-amazon.com/images/I/7108ZFza5gL._AC_UY218_ML3_.jpg
B0788F8DKC,Samsung,Samsung DeX Wireless Qi Desktop Charging Dock Station EE-MG950 Galaxy S8 + Note8 (Renewed),36.89,https://m.media-amazon.com/images/I/51f9Q6m32TL._AC_UY218_ML3_.jpg
B0788ZD69Z,Samsung,Samsung Galaxy S8 Plus Unlocked 64GB (Midnight Black) - (Renewed),298.95,https://m.media-amazon.com/images/I/71vr2Ck4z2L._AC_UY218_ML3_.jpg
B078BP86SC,Samsung,"Straight Talk Samsung Galaxy J7 Sky Pro 16GB Prepaid Smartphone, Black (Locked)",0.0,https://m.media-amazon.com/images/I/914lmZHLWIL._AC_UY218_ML3_.jpg
B078HFZVZ8,Apple,"Apple iPad 2 MC774LL/A Tablet (32GB, Wifi + AT&T 3G, Black) 2nd Generation (Renewed)",129.6,https://m.media-amazon.com/images/I/51yCOZ9kZKL._AC_UY218_ML3_.jpg
B078HL31D8,Samsung,Samsung Galaxy S7 32gb Gold AT&T,0.0,https://m.media-amazon.com/images/I/31gDQ27FxsL._AC_UY218_ML3_.jpg
B078KGP5K5,Google,Google Pixel 2 64GB Unlocked GSM/CDMA 4G LTE Octa-Core Phone w/ 12.2MP Camera - Kinda Blue,0.0,https://m.media-amazon.com/images/I/51x4KmQS91L._AC_UY218_ML3_.jpg
B078RBVVCV,Motorola,Motorola Moto G5S Plus XT1805 4G LTE Unlocked GSM 32GB 4GB RAm Octa Core Dual 13MP International Version No Warranty,175.0,https://m.media-amazon.com/images/I/71uHmL4wC3L._AC_UY218_ML3_.jpg
B078SBFV72,Apple,"Apple iPad Air MF003LL/A (32GB, Wi-Fi + AT&T, Black with Space Gray) OLD VERSION (Renewed)",166.19,https://m.media-amazon.com/images/I/818vteDu+ZL._AC_UY218_ML3_.jpg
B078WZ86Y9,Apple,"Apple iPhone 7, 128GB, Red - For AT&T / T-Mobile (Renewed)",234.35,https://m.media-amazon.com/images/I/41Zknaw6InL._AC_UY218_ML3_.jpg
B078YXQ38Z,Samsung,Samsung Galaxy S8 Active 64GB SM-G892A Unlocked GSM - Meteor Gray (Renewed),274.95,https://m.media-amazon.com/images/I/61wgvFSAJQL._AC_UY218_ML3_.jpg
B079142R7Y,ASUS,ASUS ZenFone Max Plus ZB570TL-MT67-3G32G-BL - 5.7” 1920x1080-3GB RAM - 32GB storage - LTE Unlocked Dual SIM Cell Phone - US Warranty - Silver,229.0,https://m.media-amazon.com/images/I/71QHUuh-ctL._AC_UY218_ML3_.jpg
B0791VS3N9,HUAWEI,Huawei Mate SE Factory Unlocked 5.93” - 4GB/64GB Octa-core Processor| 16MP + 2MP Dual Camera| GSM Only |Grey (US Warranty),349.99,https://m.media-amazon.com/images/I/811cPuY63mL._AC_UY218_ML3_.jpg
B07946VKT8,Sony,"Sony Xperia XA1 Plus G3423 LTE 5.5"" 32GB Factory Unlocked Smartphone (International Version) (Black)",0.0,https://m.media-amazon.com/images/I/61A1b0sGreL._AC_UY218_ML3_.jpg
B0799QJKQ5,Samsung,Samsung Galaxy S7 Edge 32GB G935A GSM Unlocked - Pink Gold,0.0,https://m.media-amazon.com/images/I/51VYfttkarL._AC_UY218_ML3_.jpg
B0799ZMY6D,Google,"Google Pixel 2 XL 128 GB, Black (Renewed)",219.99,https://m.media-amazon.com/images/I/71CDE9pG4hL._AC_UY218_ML3_.jpg
B079C1K282,Google,"Google Pixel 2 XL 64 GB, Black (Renewed)",189.96,https://m.media-amazon.com/images/I/71CDE9pG4hL._AC_UY218_ML3_.jpg
B079C2Q6MH,HUAWEI,Huawei Nexus 6p 128GB - Factory Unlocked Phone - Frost (Certified Refurbished),129.95,https://m.media-amazon.com/images/I/61pkVr0F+WL._AC_UY218_ML3_.jpg
B079H6RLKQ,Samsung,Samsung Galaxy S9 G960U 64GB Unlocked GSM 4G LTE Phone w/ 12MP Camera - Midnight Black,499.99,https://m.media-amazon.com/images/I/81+h9mpyQmL._AC_UY218_ML3_.jpg
B079HB518K,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)",199.0,https://m.media-amazon.com/images/I/71x3e0x+M2L._AC_UY218_ML3_.jpg
B079HG7TZS,HUAWEI,"Huawei P Smart (32GB) 5.6"" Fullview Display & Dual Camera's, 4G LTE Dual-SIM Factory Unlocked w/ Fingerprint Scanner FIG-L23 International Model, No Warranty (Black)",179.99,https://m.media-amazon.com/images/I/51+UNS7GlGL._AC_UY218_ML3_.jpg
B079J59FGT,Google,Google Pixel 2 XL 128GB Unlocked GSM/CDMA 4G LTE Octa-Core Phone w/ 12.2MP Camera - Black & White,0.0,https://m.media-amazon.com/images/I/41djXmzL3oL._AC_UY218_ML3_.jpg
B079J5MKXJ,Google,Google Pixel 2 XL 128GB Unlocked GSM/CDMA 4G LTE Octa-Core Phone w/ 12.2MP Camera - Just Black,0.0,https://m.media-amazon.com/images/I/71Nj0IWw5OL._AC_UY218_ML3_.jpg
B079K78C1Y,Google,Google Pixel XL 128GB Silver (Unlocked) - (Renewed),154.95,https://m.media-amazon.com/images/I/61q3zgWA8yL._AC_UY218_ML3_.jpg
B079NM9SZL,Nokia,"Nokia 5 - Android 9.0 Pie - 16 GB - Dual SIM Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 5.2"" Screen - Blue",89.0,https://m.media-amazon.com/images/I/51OGbwPc-DL._AC_UY218_ML3_.jpg
B079NQHRPS,Nokia,"Nokia 5 (16GB, 2GB RAM) 5.2"" Polarized HD Display, Android 9.0 Pie, Dual SIM GSM (AT&T/T-Mobile/MetroPCS/Cricket/Mint) Unlocked Smartphone (Silver)",99.0,https://m.media-amazon.com/images/I/51S8Ri7zyoL._AC_UY218_ML3_.jpg
B079PS2HZM,HUAWEI,"Huawei Ascend XT 2 | (16GB, 2GB RAM) | 5.5"" IPS Display | Dual Camera | 4000 mAh Battery | Android 7.0 Nougat | 4G LTE | GSM Unlocked | Smartphone - Silver",99.99,https://m.media-amazon.com/images/I/41g713JM1cL._AC_UY218_ML3_.jpg
B079RJWMZG,Samsung,"Samsung Galaxy S8+, 6.2"" 64GB SPRINT Midnight Black",899.99,https://m.media-amazon.com/images/I/41o1rR8G4uL._AC_UY218_ML3_.jpg
B079SQ5VHX,Samsung,"Samsung Galaxy S9 (SM-G960F/DS) 4GB / 64GB 5.8-inches LTE Dual SIM (GSM Only, No CDMA) Factory Unlocked - International Stock No Warranty (Midnight Black, Phone Only)",519.0,https://m.media-amazon.com/images/I/51TaayMzqtL._AC_UY218_ML3_.jpg
B079TZ8NKG,Samsung,Samsung Galaxy S6 Edge G925T 64GB Gold Platinum - T-Mobile,0.0,https://m.media-amazon.com/images/I/916OH+JvtDL._AC_UY218_ML3_.jpg
B079TZJF9F,Samsung,Samsung Galaxy S6 Edge G925T 64GB White Pearl - T-Mobile,0.0,https://m.media-amazon.com/images/I/51wMQbivn8L._AC_UY218_ML3_.jpg
B079TZVTNQ,HUAWEI,"Huawei R216 150 Mbps 4G LTE Mobile WiFi Hotspot Router (4G LTE in USA AT&T Europe, Asia, Middle East & Africa Digitel Orange)",49.9,https://m.media-amazon.com/images/I/215Rov5dnLL._AC_UY218_ML3_.jpg
B079X7DQ4Q,Samsung,"Samsung Galaxy S9 Single SIM 64GB SM-G9600 Factory Unlocked 4G Smartphone (Midnight Black) -International Version - No Warranty in The USA - GSM ONLY, NO CDMA",449.0,https://m.media-amazon.com/images/I/71uI+nAzruL._AC_UY218_ML3_.jpg
B07B82VTX5,Sony,"Sony Xperia XZ2 Unlocked Smarphone - Dual SIM - 5.7"" Screen - 64GB - Liquid Silver (US Warranty)",499.99,https://m.media-amazon.com/images/I/81fpWSGDNKL._AC_UY218_ML3_.jpg
B07B9638J2,Samsung,"Samsung Galaxy S9 Plus (6.2"", Dual SIM) 64GB SM-G965F/DS Factory Unlocked LTE Smartphone (Lilac Purple) - International Version",619.99,https://m.media-amazon.com/images/I/51HU5qBJxHL._AC_UY218_ML3_.jpg
B07BBQ56WS,Samsung,Samsung Galaxy S9 Smartphone -Lilac Purple - GSM Only - International Version,445.66,https://m.media-amazon.com/images/I/61xHkX-jbpL._AC_UY218_ML3_.jpg
B07BBT3VXM,Samsung,Samsung Galaxy S9+ Smartphone -Lilac Purple - Carrier Locked - Sprint,0.0,https://m.media-amazon.com/images/I/316cHR0ZIpL._AC_UY218_ML3_.jpg
B07BBZJ4G9,Samsung,Samsung Galaxy S9+ Smartphone - Midnight Black - Carrier Locked - Verizon,899.99,https://m.media-amazon.com/images/I/316cHR0ZIpL._AC_UY218_ML3_.jpg
B07BFCZYRM,Samsung,Samsung Galaxy S9 Plus Verizon + GSM Unlocked 64GB Midnight Black (Renewed),374.95,https://m.media-amazon.com/images/I/71SWW5LsZ0L._AC_UY218_ML3_.jpg
B07BFHTJTK,Samsung,"Samsung Galaxy S7 Edge G935v 32GB Smartphone for Verizon Wireless CDMA, Coral Blue (Renewed)",179.0,https://m.media-amazon.com/images/I/614dxJxan4L._AC_UY218_ML3_.jpg
B07BFPDGNX,Samsung,Samsung Galaxy Note 8 SM-N950U 64GB AT&T - Orchid Grey,440.99,https://m.media-amazon.com/images/I/61kad0RN1eL._AC_UY218_ML3_.jpg
B07BH74WCW,Samsung,Samsung B690 convoy 4-verizon wireless (Renewed),58.99,https://m.media-amazon.com/images/I/81ayyV5v73L._AC_UY218_ML3_.jpg
B07BHT4KGM,Samsung,"Samsung Galaxy S9 Sm-G9600 Dual Sim 5.8"" Super Amoled, 64GB, 4 GB RAM, Factory Unlocked - No Warranty Midnight Black",503.09,https://m.media-amazon.com/images/I/71uI+nAzruL._AC_UY218_ML3_.jpg
B07BR995NC,Samsung,"Samsung Galaxy S8 Active (G892A) AT&T Military-Grade Durable Smartphone w/ 5.8"" Shatter-Resistant Glass, Meteor Gray",800.0,https://m.media-amazon.com/images/I/61zSaCsk-LL._AC_UY218_ML3_.jpg
B07BZXDZKN,HUAWEI,"Huawei Y6 2018 ATU-LX3 5.7"" FullView Display 16GB 2GB RAM Dual SIM 13 MP + 2 MP 4128 x 3096 Pixels Dual-LED Flash A-GPS Fingerprint Factory Unlocked No Warranty US (Gold)",169.99,https://m.media-amazon.com/images/I/61kTETZIpTL._AC_UY218_ML3_.jpg
B07C2VFMN2,Motorola,Motorola Z3 Play & Moto Power Pack - Unlocked (AT&T/Sprint/T-Mobile/Verizon) - 64GB - Deep Indigo (US Warranty) - PA9S0000US,229.99,https://m.media-amazon.com/images/I/61N-Axwzz1L._AC_UY218_ML3_.jpg
B07C4W6KR9,Samsung,Samsung Galaxy J7 V Verizon Wireless - Silver (Renewed),119.95,https://m.media-amazon.com/images/I/31ybI0bbr-L._AC_UY218_ML3_.jpg
B07C5X8Q3K,Sony,Sony Xperia XZ2 H8216 Used Like New 64GB 5.7' US & Latin 4G LTE Factory Unlocked Smartphone (Deep Green),362.75,https://m.media-amazon.com/images/I/31UZHHv4nLL._AC_UY218_ML3_.jpg
B07C61QBL7,Google,Google Pixel 2 XL - 64GB Smartphone - Verizon - Just Black,0.0,https://m.media-amazon.com/images/I/61yOujgUVSL._AC_UY218_ML3_.jpg
B07C65MFKH,Samsung,Samsung Galaxy S9+ 64GB Unlocked GSM 4G LTE Phone - Lilac Purple (Renewed),321.99,https://m.media-amazon.com/images/I/71DpCsflnsL._AC_UY218_ML3_.jpg
B07C65XFBB,Samsung,Samsung Galaxy S9 Unlocked - 64gb - Midnight Black (Renewed),304.53,https://m.media-amazon.com/images/I/41KOSseOOdL._AC_UY218_ML3_.jpg
B07C6FCC8G,HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",389.94,https://m.media-amazon.com/images/I/81a51J6cq9L._AC_UY218_ML3_.jpg
B07C7KFZLB,Samsung,Samsung Galaxy Note 5 SM-N920T 64GB Platinum Gold - T-Mobile,0.0,https://m.media-amazon.com/images/I/71XH7Vz8w1L._AC_UY218_ML3_.jpg
B07C8H8G4L,HUAWEI,Router Hotspot 4G LTE Unlocked GSM (LTE USA AT&T T-mobile Metro Pcs Cricket Latin & Caribbean) Huawei E5573s-508 up to 10 wifi users CAT4,78.9,https://m.media-amazon.com/images/I/31F-nzxA29L._AC_UY218_ML3_.jpg
B07CGMQDXW,Apple,"Apple iPhone 8 Plus, 64GB, Space Gray - For Verizon (Renewed)",373.53,https://m.media-amazon.com/images/I/71MRY6+c8pL._AC_UY218_ML3_.jpg
B07CH2FZW5,Samsung,Samsung Galaxy J3 (2016) J320V Verizon CDMA 4G LTE Quad-Core Phone w/ 8MP Camera- Black (Renewed),0.0,https://m.media-amazon.com/images/I/51nAoaesK7L._AC_UY218_ML3_.jpg
B07CHW5KMY,Motorola,"Motorola Moto G6 (32GB, 3GB RAM) Dual SIM 5.7"" 4G LTE (GSM Only) Factory Unlocked Smartphone International Model XT1925-2 (Deep Indigo)",118.96,https://m.media-amazon.com/images/I/71RO-IMRSvL._AC_UY218_ML3_.jpg
B07CHWMYHP,Motorola,"Motorola Moto G6 Plus - 64GB - 5.9"" FHD+, Dual SIM 4G LTE GSM Factory Unlocked Smartphone International Model XT1926-7 (Deep Indigo)",174.94,https://m.media-amazon.com/images/I/511i4Qx+e2L._AC_UY218_ML3_.jpg
B07CHWTWYP,Motorola,"Motorola Moto G6 Play 32GB - Dual SIM 5.7"" 4G LTE (GSM Only) Factory Unlocked Smartphone International Version XT1922-5 (Deep Indigo)",167.0,https://m.media-amazon.com/images/I/51ucn49vPUL._AC_UY218_ML3_.jpg
B07CJKNL9R,Samsung,Samsung Galaxy Note 5 SM-N920T 32GB T-Mobile GSM Unlocked - White Pearl (Renewed),151.9,https://m.media-amazon.com/images/I/61t4j2zIvdL._AC_UY218_ML3_.jpg
